Ns	time/s	cycle number	Ecell/V	I/mA	Q charge/mA.h	Q discharge/mA.h	Temperature/°C	
1	5,133280243817717E+003	1,000000000000000E+000	3,4140205E+000	2,9998449E+004	3,949685737144421E+004	0,000000000000000E+000	2,6426205E+001
1	5,163280245242640E+003	1,000000000000000E+000	3,4142175E+000	2,9996678E+004	3,974683702368596E+004	0,000000000000000E+000	2,6442015E+001
1	5,193280246667564E+003	1,000000000000000E+000	3,4144144E+000	2,9998451E+004	3,999681660324326E+004	0,000000000000000E+000	2,6544785E+001
1	5,223280248092487E+003	1,000000000000000E+000	3,4144931E+000	2,9998451E+004	4,024679544222655E+004	0,000000000000000E+000	2,6394581E+001
1	5,253280249517411E+003	1,000000000000000E+000	3,4146900E+000	2,9997070E+004	4,049677433168075E+004	0,000000000000000E+000	2,6521069E+001
1	5,283280250942335E+003	1,000000000000000E+000	3,4148083E+000	2,9997072E+004	4,074675319628471E+004	0,000000000000000E+000	2,6560598E+001
1	5,313280252367258E+003	1,000000000000000E+000	3,4150445E+000	2,9996873E+004	4,099673204293727E+004	0,000000000000000E+000	2,6687084E+001
1	5,343280253792182E+003	1,000000000000000E+000	3,4150445E+000	2,9996678E+004	4,124671117256617E+004	0,000000000000000E+000	2,6774044E+001
1	5,373280255217105E+003	1,000000000000000E+000	3,4152021E+000	2,9996086E+004	4,149669017275606E+004	0,000000000000000E+000	2,6853098E+001
1	5,403280256642029E+003	1,000000000000000E+000	3,4153202E+000	2,9997662E+004	4,174666898983288E+004	0,000000000000000E+000	2,6789856E+001
1	5,433280258066952E+003	1,000000000000000E+000	3,4154778E+000	2,9999434E+004	4,199664826848306E+004	0,000000000000000E+000	2,6853098E+001
